age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
27,unemployed,single,secondary,no,163800,no,no,cellular,5,aug,2.3,1,110,2,other,no
33,management,divorced,tertiary,no,36150,yes,no,unknown,27,may,4.6,1,-1,0,unknown,no
50,services,divorced,secondary,no,0,yes,no,cellular,11,jul,3.3,2,-1,0,unknown,no
35,unemployed,married,tertiary,no,40800,yes,no,cellular,19,nov,9.6,7,-1,0,unknown,no
48,management,married,tertiary,no,517350,yes,no,cellular,31,jul,3.1,6,-1,0,unknown,no
37,technician,divorced,secondary,no,58800,no,yes,unknown,21,may,5.2,2,-1,0,unknown,no
59,retired,married,secondary,no,67050,no,no,cellular,27,aug,3.1,2,97,1,other,no
53,blue-collar,married,unknown,no,61500,no,no,cellular,5,aug,3.1,3,-1,0,unknown,no
46,services,married,secondary,no,75800,no,no,cellular,14,aug,2.7,4,-1,0,unknown,no
28,technician,single,secondary,no,150,yes,no,cellular,14,may,3.7,2,-1,0,unknown,no
45,services,divorced,secondary,no,0,yes,yes,cellular,21,nov,3.4,1,192,1,failure,no
37,management,married,secondary,no,0,no,no,cellular,12,aug,2.7,2,-1,0,unknown,no
47,unknown,single,unknown,no,90950,no,no,cellular,1,jun,3.5,1,-1,0,unknown,no
47,technician,married,secondary,no,2850,no,no,cellular,5,may,4.7,1,342,1,success,no
39,housemaid,married,secondary,no,18250,yes,no,unknown,7,may,5.1,4,-1,0,unknown,no
34,student,single,primary,no,150200,no,no,unknown,28,may,1.3,3,-1,0,unknown,no
38,services,single,primary,no,-4350,yes,no,cellular,13,may,9.4,1,-1,0,unknown,no
35,technician,married,secondary,no,139450,yes,no,cellular,4,sep,4.8,2,94,1,failure,no
34,admin.,single,tertiary,no,3200,yes,no,cellular,28,jul,1.8,2,-1,0,unknown,no
46,management,married,tertiary,no,243950,no,no,cellular,31,jul,3.8,3,-1,0,unknown,no
36,admin.,married,secondary,no,1950,yes,no,cellular,7,apr,3.7,2,-1,0,unknown,no
51,management,divorced,secondary,no,14600,no,no,cellular,26,aug,2.9,9,-1,0,unknown,no
44,blue-collar,married,secondary,no,808900,yes,no,cellular,21,nov,5.5,1,-1,0,unknown,no
37,admin.,married,secondary,no,65700,yes,no,cellular,12,feb,2.5,4,210,3,failure,yes
51,management,divorced,tertiary,no,0,yes,no,cellular,28,jul,9.4,4,-1,0,unknown,no
41,technician,single,secondary,no,1500,no,no,unknown,23,may,17.2,1,-1,0,unknown,no
42,management,married,secondary,no,52100,yes,no,cellular,11,may,8.3,1,364,3,other,no
53,technician,single,primary,no,24050,no,no,cellular,18,nov,7.2,1,-1,0,unknown,no
42,entrepreneur,married,secondary,no,-24000,yes,yes,unknown,2,jun,6.4,6,-1,0,unknown,no
37,technician,married,secondary,no,89200,yes,no,cellular,6,may,6.7,1,-1,0,unknown,no
45,blue-collar,married,primary,no,12300,yes,no,unknown,14,may,4.9,1,-1,0,unknown,no
56,entrepreneur,married,tertiary,no,1050,no,no,cellular,21,jul,2.5,3,-1,0,unknown,no
51,management,married,tertiary,no,180200,no,yes,telephone,8,jul,5.3,1,-1,0,unknown,no
40,admin.,single,secondary,no,5900,yes,no,unknown,8,may,6.9,3,-1,0,unknown,no
53,blue-collar,married,primary,no,12600,no,no,cellular,31,jul,12.6,4,-1,0,unknown,yes
28,management,single,tertiary,no,51350,yes,no,cellular,14,may,7.7,1,-1,0,unknown,no
38,technician,single,tertiary,no,65700,yes,yes,cellular,16,jul,6.8,2,-1,0,unknown,no
50,blue-collar,married,unknown,no,2550,no,no,telephone,27,jan,3.8,3,-1,0,unknown,no
55,blue-collar,married,primary,no,-13400,yes,no,unknown,16,may,3.2,6,-1,0,unknown,no
30,management,single,tertiary,no,127200,no,no,cellular,9,apr,3.0,2,-1,0,unknown,yes
38,admin.,married,secondary,no,38300,yes,no,cellular,14,apr,8.2,2,335,1,failure,no
51,retired,married,secondary,no,-700,no,yes,cellular,21,jul,9.9,5,-1,0,unknown,no
47,admin.,single,secondary,no,750,no,no,cellular,2,feb,1.7,1,266,4,failure,no
35,technician,married,secondary,no,14700,yes,no,cellular,9,mar,5.5,1,90,4,success,yes
58,retired,married,primary,no,37050,no,no,unknown,20,jun,1.9,2,-1,0,unknown,no
36,unemployed,married,unknown,no,71850,no,no,unknown,19,jun,14.0,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,-15400,yes,no,cellular,7,jul,5.2,11,-1,0,unknown,no
28,management,married,tertiary,no,4100,yes,yes,unknown,16,may,4.3,1,-1,0,unknown,no
59,technician,married,tertiary,no,222250,no,no,unknown,11,jun,2.1,7,-1,0,unknown,no
60,admin.,single,secondary,no,23650,no,no,cellular,5,feb,3.4,2,8,1,other,no
57,housemaid,married,primary,no,0,no,no,unknown,9,jun,4.8,2,-1,0,unknown,no
34,management,single,tertiary,no,0,no,no,cellular,22,aug,3.4,1,-1,0,unknown,no
51,blue-collar,married,primary,no,50800,yes,no,cellular,20,apr,1.8,1,-1,0,unknown,no
29,services,single,secondary,no,1850,no,yes,cellular,17,jul,5.7,2,-1,0,unknown,no
59,management,married,primary,no,6000,no,yes,cellular,17,jul,2.2,2,-1,0,unknown,no
49,blue-collar,married,tertiary,no,88450,yes,no,cellular,14,may,5.2,2,-1,0,unknown,no
30,management,single,tertiary,no,6800,yes,no,unknown,23,may,3.0,1,-1,0,unknown,no
40,management,single,tertiary,no,192000,yes,no,cellular,24,sep,4.4,2,409,2,success,yes
55,technician,married,secondary,no,23100,no,no,cellular,11,aug,2.4,2,-1,0,unknown,no
33,services,married,secondary,no,5400,yes,no,cellular,29,jan,3.1,2,-1,0,unknown,no
38,technician,married,secondary,no,6650,yes,no,unknown,28,may,3.1,1,-1,0,unknown,no
27,management,single,tertiary,no,4000,no,no,cellular,27,may,3.6,2,-1,0,unknown,no
57,management,married,tertiary,no,529150,no,no,cellular,25,mar,5.0,1,178,6,success,yes
37,management,married,tertiary,no,1050,no,no,cellular,21,aug,1.3,12,-1,0,unknown,no
53,self-employed,married,tertiary,no,36500,yes,no,unknown,2,nov,0.8,1,368,2,failure,no
19,student,single,secondary,no,26300,no,no,cellular,14,dec,2.5,3,-1,0,unknown,no
43,blue-collar,married,primary,no,18850,no,yes,unknown,20,jun,0.7,5,-1,0,unknown,no
25,services,single,secondary,no,-3050,yes,no,unknown,21,may,3.9,2,-1,0,unknown,no
40,blue-collar,married,primary,no,106450,yes,no,cellular,20,apr,19.8,3,-1,0,unknown,no
36,management,married,tertiary,no,35400,yes,no,cellular,17,jul,1.5,3,-1,0,unknown,no
53,management,married,tertiary,no,81200,no,no,cellular,11,nov,3.3,3,97,7,success,yes
33,management,single,tertiary,no,271850,no,no,cellular,10,aug,2.7,1,98,2,success,no
48,management,married,tertiary,no,60200,no,no,cellular,3,sep,2.4,2,760,1,other,no
56,blue-collar,divorced,primary,no,600,no,no,cellular,8,jul,4.3,1,-1,0,unknown,no
37,unemployed,single,secondary,no,136100,no,no,telephone,27,apr,7.6,2,179,3,other,yes
44,blue-collar,married,primary,no,400,no,no,cellular,28,jan,9.4,1,-1,0,unknown,no
46,management,married,tertiary,no,13650,yes,no,cellular,15,sep,33.2,1,105,3,failure,yes
37,services,divorced,secondary,no,24500,yes,no,cellular,2,feb,1.7,1,-1,0,unknown,no
39,management,married,tertiary,no,68100,yes,no,cellular,11,may,8.0,2,-1,0,unknown,no
47,blue-collar,married,primary,no,55600,yes,no,cellular,13,may,2.7,1,-1,0,unknown,no
47,services,married,secondary,no,88200,no,yes,cellular,26,aug,2.5,6,-1,0,unknown,no
35,technician,single,tertiary,no,49600,yes,no,telephone,12,feb,24.1,1,170,4,failure,no
40,technician,married,primary,no,14200,yes,no,cellular,20,apr,22.7,2,-1,0,unknown,yes
44,entrepreneur,married,primary,no,251900,no,no,cellular,7,jul,3.8,7,-1,0,unknown,no
40,blue-collar,married,secondary,no,3000,no,yes,cellular,25,jul,1.1,1,-1,0,unknown,no
56,services,married,secondary,no,450,no,yes,cellular,20,aug,5.3,2,-1,0,unknown,no
82,retired,divorced,primary,no,70950,no,no,telephone,26,mar,2.8,1,-1,0,unknown,no
54,admin.,married,primary,no,0,no,no,cellular,30,jul,4.8,2,-1,0,unknown,no
51,management,married,secondary,no,58050,yes,no,unknown,5,may,12.5,1,-1,0,unknown,no
60,blue-collar,married,primary,no,173100,no,no,cellular,7,aug,2.6,2,-1,0,unknown,no
31,management,married,tertiary,no,246200,yes,no,unknown,21,may,7.0,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,10850,yes,no,cellular,15,apr,6.8,2,344,1,failure,no
42,blue-collar,married,secondary,no,16650,yes,no,unknown,9,may,3.7,3,-1,0,unknown,no
58,management,married,primary,no,138450,yes,no,cellular,11,jul,2.1,2,-1,0,unknown,no
28,blue-collar,divorced,primary,no,15950,yes,no,cellular,21,jul,2.5,2,-1,0,unknown,no
35,technician,divorced,secondary,no,25750,yes,yes,cellular,29,aug,2.4,3,-1,0,unknown,no
59,retired,married,secondary,no,1297350,no,no,cellular,13,aug,5.4,2,-1,0,unknown,no
57,admin.,married,secondary,no,294400,no,yes,unknown,11,jun,5.3,3,-1,0,unknown,no
27,technician,single,tertiary,no,185300,yes,no,unknown,16,may,15.5,1,-1,0,unknown,yes
68,retired,divorced,secondary,no,209450,no,no,telephone,14,jul,15.5,2,-1,0,unknown,yes
31,admin.,married,secondary,no,36400,yes,yes,cellular,15,may,3.0,1,352,4,failure,no
55,retired,married,primary,no,193800,no,no,cellular,21,nov,1.4,1,-1,0,unknown,no
54,unknown,married,secondary,no,110300,no,no,cellular,13,may,4.8,1,91,4,success,yes
35,admin.,married,secondary,no,10700,yes,yes,unknown,5,jun,4.6,1,-1,0,unknown,no
51,blue-collar,married,primary,no,235600,no,no,telephone,20,nov,3.4,2,-1,0,unknown,no
33,technician,single,secondary,no,700,yes,no,unknown,12,may,3.6,1,-1,0,unknown,no
56,self-employed,married,tertiary,no,17450,yes,no,telephone,4,may,3.6,4,-1,0,unknown,no
40,blue-collar,married,secondary,no,61250,yes,no,unknown,5,may,9.8,5,-1,0,unknown,no
41,blue-collar,married,secondary,no,-750,yes,no,unknown,7,may,3.3,2,-1,0,unknown,no
46,management,married,tertiary,no,366550,no,no,cellular,11,sep,11.5,4,95,2,other,yes
30,blue-collar,single,secondary,no,0,yes,no,telephone,23,jul,1.2,5,-1,0,unknown,no
35,student,single,secondary,no,148000,yes,no,unknown,30,may,2.6,2,-1,0,unknown,no
33,management,single,tertiary,no,12950,no,no,cellular,8,apr,3.8,6,-1,0,unknown,no
31,blue-collar,married,secondary,no,88300,no,yes,cellular,5,jun,3.3,2,-1,0,unknown,yes
45,blue-collar,married,secondary,no,19600,yes,no,cellular,17,jul,1.8,2,-1,0,unknown,no
46,admin.,married,secondary,no,750,no,no,telephone,3,jun,4.1,5,-1,0,unknown,no
38,management,divorced,tertiary,no,0,yes,yes,cellular,4,dec,0.8,1,-1,0,unknown,no
31,technician,married,tertiary,no,550,no,no,cellular,27,aug,11.4,2,-1,0,unknown,no
32,technician,single,secondary,no,0,yes,no,cellular,12,may,1.5,4,-1,0,unknown,no
46,entrepreneur,married,unknown,no,33800,yes,yes,unknown,15,may,2.3,3,-1,0,unknown,no
33,blue-collar,married,secondary,no,3300,no,no,cellular,10,jul,3.5,1,-1,0,unknown,no
39,management,married,tertiary,no,2750,no,no,cellular,31,jul,4.1,4,-1,0,unknown,no
42,blue-collar,divorced,secondary,no,24900,yes,no,cellular,11,may,3.4,2,-1,0,unknown,no
53,retired,married,secondary,no,16500,yes,no,unknown,5,may,4.1,2,-1,0,unknown,no
55,management,married,tertiary,no,25250,yes,yes,unknown,29,may,2.8,2,-1,0,unknown,no
41,services,married,secondary,no,8550,no,no,cellular,21,jul,1.7,9,-1,0,unknown,no
46,management,divorced,tertiary,no,9700,no,no,cellular,28,jan,2.1,1,-1,0,unknown,no
59,retired,married,unknown,no,28750,no,no,cellular,22,aug,2.9,3,-1,0,unknown,no
66,retired,married,tertiary,no,113100,no,no,cellular,22,apr,3.1,1,-1,0,unknown,no
48,blue-collar,married,primary,no,10700,yes,yes,cellular,14,may,5.6,1,177,2,failure,yes
47,unemployed,divorced,secondary,no,0,no,yes,cellular,30,jan,2.6,2,233,8,other,no
39,blue-collar,married,tertiary,no,10300,yes,yes,unknown,28,may,3.1,3,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,6050,yes,no,cellular,5,may,8.1,1,287,1,failure,no
42,management,divorced,tertiary,no,800,no,no,cellular,19,nov,2.8,3,-1,0,unknown,no
46,blue-collar,married,secondary,no,184800,yes,no,unknown,2,jun,3.2,2,-1,0,unknown,no
35,technician,divorced,tertiary,no,1000,yes,yes,cellular,7,aug,1.4,2,-1,0,unknown,no
49,management,married,tertiary,no,140450,yes,no,cellular,27,aug,3.0,9,-1,0,unknown,no
44,entrepreneur,married,tertiary,no,54000,no,yes,unknown,4,jul,9.9,3,-1,0,unknown,no
46,entrepreneur,married,tertiary,no,6000,no,no,unknown,17,jun,3.4,4,-1,0,unknown,no
48,management,married,tertiary,no,57350,no,no,cellular,3,dec,3.1,1,120,3,success,yes
32,services,married,secondary,no,-8650,yes,no,cellular,28,jul,5.5,2,-1,0,unknown,no
28,self-employed,single,secondary,no,-19750,yes,no,unknown,30,jun,2.9,4,-1,0,unknown,no
40,entrepreneur,divorced,secondary,no,62350,yes,no,cellular,2,feb,7.9,2,-1,0,unknown,no
33,technician,single,secondary,no,0,yes,no,cellular,28,jan,3.7,2,-1,0,unknown,no
50,management,married,secondary,no,13400,no,no,cellular,5,mar,1.5,2,-1,0,unknown,no
44,admin.,divorced,secondary,no,19850,yes,yes,cellular,16,feb,2.6,1,257,1,other,yes
59,retired,married,secondary,no,58650,no,no,unknown,9,jun,1.8,2,-1,0,unknown,no
41,services,married,secondary,no,334350,yes,no,cellular,21,jul,2.0,3,-1,0,unknown,no
35,technician,single,secondary,no,59150,yes,no,cellular,21,nov,0.9,3,185,2,failure,no
39,blue-collar,married,primary,no,26050,no,yes,cellular,10,jul,3.0,1,-1,0,unknown,no
37,technician,single,unknown,no,362250,no,no,cellular,20,nov,2.9,6,-1,0,unknown,no
40,management,single,tertiary,no,69650,yes,no,unknown,21,may,0.8,8,-1,0,unknown,no
57,retired,married,secondary,no,35150,yes,no,unknown,15,may,7.3,2,-1,0,unknown,no
39,admin.,divorced,secondary,no,1600,no,yes,unknown,20,jun,0.6,10,-1,0,unknown,no
40,housemaid,divorced,secondary,no,5400,no,no,unknown,9,may,2.1,1,-1,0,unknown,no
48,technician,married,secondary,no,1600,yes,yes,cellular,17,nov,2.3,2,-1,0,unknown,no
57,retired,married,primary,no,0,no,no,cellular,20,aug,6.2,4,-1,0,unknown,no
25,technician,single,secondary,no,92350,no,no,cellular,26,may,2.8,2,-1,0,unknown,no
38,services,married,secondary,no,38650,yes,no,cellular,15,may,3.8,1,359,1,other,no
40,management,single,tertiary,no,9250,no,no,cellular,29,aug,3.4,4,-1,0,unknown,no
40,services,married,secondary,no,207850,yes,no,unknown,15,may,12.8,1,-1,0,unknown,no
40,technician,married,secondary,no,5450,no,no,unknown,20,jun,7.2,22,-1,0,unknown,no
32,technician,single,tertiary,no,6350,yes,no,cellular,27,aug,0.8,17,-1,0,unknown,no
55,services,divorced,secondary,no,3600,yes,yes,unknown,15,may,6.9,4,-1,0,unknown,no
51,entrepreneur,married,unknown,no,30300,yes,no,unknown,28,may,9.8,9,-1,0,unknown,yes
27,services,single,secondary,no,-1000,no,no,unknown,16,may,13.1,6,-1,0,unknown,no
57,management,married,tertiary,no,602400,no,no,telephone,19,nov,2.1,3,-1,0,unknown,no
46,blue-collar,married,primary,no,0,yes,yes,unknown,8,may,7.0,3,-1,0,unknown,no
55,housemaid,married,primary,no,10550,no,no,cellular,18,aug,2.4,3,-1,0,unknown,no
39,blue-collar,single,unknown,no,179150,no,no,unknown,5,jun,2.1,2,-1,0,unknown,no
58,admin.,single,secondary,no,111150,no,no,cellular,4,dec,19.5,2,114,1,success,no
32,blue-collar,married,secondary,no,50,yes,no,cellular,18,nov,1.8,3,-1,0,unknown,no
60,housemaid,married,primary,no,52150,no,no,cellular,18,aug,23.2,4,-1,0,unknown,no
28,services,single,secondary,no,2000,yes,no,unknown,28,may,5.7,2,-1,0,unknown,no
32,management,single,tertiary,no,28850,no,no,cellular,7,aug,2.2,2,-1,0,unknown,no
29,admin.,single,secondary,no,171600,yes,no,cellular,17,apr,2.8,2,-1,0,unknown,no
25,admin.,single,secondary,no,14450,yes,no,cellular,21,jul,2.6,3,-1,0,unknown,no
48,blue-collar,married,primary,no,27950,yes,no,unknown,15,may,21.0,2,-1,0,unknown,no
36,services,married,tertiary,no,35100,yes,no,cellular,13,may,1.4,4,-1,0,unknown,no
26,admin.,married,secondary,no,35700,yes,no,unknown,28,may,3.6,1,-1,0,unknown,no
31,management,single,tertiary,no,1500,no,no,cellular,12,aug,6.3,2,-1,0,unknown,no
28,admin.,single,secondary,no,26000,yes,no,cellular,30,nov,2.4,1,168,1,failure,no
47,services,married,secondary,no,1200,no,no,cellular,11,aug,5.0,3,-1,0,unknown,no
57,retired,married,tertiary,no,-250,no,no,cellular,10,jul,1.2,1,-1,0,unknown,no
44,technician,divorced,secondary,no,59800,yes,no,unknown,27,may,3.9,1,-1,0,unknown,no
26,admin.,single,secondary,no,67400,no,no,cellular,30,jan,2.2,1,-1,0,unknown,no
71,technician,married,tertiary,no,19150,no,no,cellular,27,apr,7.0,3,-1,0,unknown,yes
39,blue-collar,divorced,secondary,no,4700,yes,no,unknown,29,may,7.7,1,-1,0,unknown,no
35,services,divorced,secondary,no,19700,yes,no,unknown,23,may,3.1,1,-1,0,unknown,no
44,blue-collar,single,secondary,no,31650,yes,no,unknown,13,may,17.7,1,-1,0,unknown,no
51,management,single,tertiary,no,41200,no,no,unknown,19,may,2.2,2,-1,0,unknown,no
32,admin.,divorced,secondary,no,100850,no,yes,cellular,17,jul,11.9,1,-1,0,unknown,no
55,admin.,married,unknown,no,4900,no,yes,cellular,28,jan,4.1,1,-1,0,unknown,no
42,blue-collar,married,unknown,no,6600,yes,no,unknown,6,may,4.5,1,-1,0,unknown,no
22,student,single,secondary,no,18200,yes,no,unknown,15,may,5.2,1,-1,0,unknown,no
31,admin.,single,secondary,no,0,no,no,cellular,17,apr,3.6,3,-1,0,unknown,yes
30,blue-collar,married,primary,no,6200,yes,no,unknown,28,aug,0.6,1,775,2,other,no
33,management,single,tertiary,no,6550,yes,no,cellular,12,oct,4.0,3,427,2,failure,yes
31,blue-collar,single,secondary,no,0,yes,no,cellular,7,may,2.4,2,345,1,other,no
33,management,married,tertiary,no,2600,no,no,cellular,22,aug,5.7,1,-1,0,unknown,no
26,services,single,tertiary,no,600,no,no,cellular,15,dec,1.7,4,186,6,success,no
46,self-employed,single,secondary,no,3450,no,yes,cellular,18,jul,2.2,2,-1,0,unknown,no
37,blue-collar,married,primary,no,55200,no,no,unknown,18,jun,0.8,8,-1,0,unknown,no
43,management,married,tertiary,no,57900,yes,no,telephone,12,may,4.4,6,342,1,other,no
51,services,married,secondary,no,-21850,no,yes,cellular,30,jul,2.7,3,-1,0,unknown,no
33,blue-collar,single,primary,no,4600,yes,no,unknown,9,may,2.6,1,-1,0,unknown,no
51,management,married,tertiary,no,503850,no,no,cellular,7,aug,2.1,2,-1,0,unknown,no
89,retired,divorced,primary,no,66150,no,no,telephone,29,dec,4.0,4,189,1,other,no
35,management,married,tertiary,no,62800,yes,no,unknown,20,jun,0.9,29,-1,0,unknown,no
59,retired,married,unknown,no,0,no,no,unknown,8,may,7.6,6,-1,0,unknown,no
27,technician,single,secondary,no,21950,yes,no,cellular,15,apr,17.8,2,-1,0,unknown,yes
31,management,single,tertiary,no,31750,yes,no,cellular,20,apr,1.1,1,320,2,failure,no
39,self-employed,married,secondary,no,13300,no,no,cellular,11,may,2.2,2,-1,0,unknown,no
31,admin.,married,secondary,no,18400,yes,no,cellular,5,may,7.4,5,361,3,other,no
54,blue-collar,married,primary,no,4750,no,no,cellular,25,jul,5.5,1,-1,0,unknown,no
57,blue-collar,married,primary,no,22600,yes,no,unknown,13,may,2.8,4,-1,0,unknown,no
47,management,married,tertiary,no,387050,yes,no,cellular,20,nov,12.1,3,-1,0,unknown,no
35,blue-collar,single,secondary,no,250,no,no,unknown,19,may,5.0,3,-1,0,unknown,no
30,blue-collar,single,secondary,no,28700,no,no,cellular,5,feb,0.7,6,-1,0,unknown,no
60,retired,married,unknown,no,43900,no,no,cellular,13,aug,2.3,2,-1,0,unknown,no
43,unemployed,single,unknown,no,163700,yes,no,cellular,22,may,11.8,1,95,1,failure,no
46,blue-collar,married,primary,no,32400,no,no,cellular,14,aug,1.5,4,-1,0,unknown,no
57,retired,married,secondary,no,400,no,no,cellular,11,jul,2.1,2,-1,0,unknown,no
47,unemployed,married,secondary,no,40850,no,no,cellular,7,apr,12.5,4,-1,0,unknown,yes
31,self-employed,married,tertiary,no,20700,no,no,cellular,14,aug,3.3,5,-1,0,unknown,no
31,admin.,single,tertiary,no,19150,no,yes,cellular,6,feb,2.5,1,214,1,failure,no
45,technician,divorced,secondary,no,0,no,no,cellular,26,aug,1.6,2,-1,0,unknown,no
35,management,single,tertiary,no,34050,no,no,cellular,18,feb,12.8,1,561,2,success,yes
48,services,divorced,secondary,no,7100,yes,no,cellular,18,may,0.7,10,-1,0,unknown,no
29,technician,married,unknown,no,31350,yes,no,cellular,14,jul,2.8,2,-1,0,unknown,no
60,technician,married,unknown,no,7400,yes,no,unknown,19,may,3.0,1,-1,0,unknown,no
41,blue-collar,single,primary,yes,-6850,yes,yes,unknown,6,may,3.7,1,-1,0,unknown,no
43,services,single,secondary,no,170150,yes,no,cellular,12,nov,12.3,2,97,2,success,yes
31,technician,single,secondary,no,59300,yes,no,unknown,23,may,2.8,1,-1,0,unknown,no
57,management,married,secondary,no,13100,no,no,cellular,25,jul,5.1,1,-1,0,unknown,no
31,management,single,tertiary,no,91800,yes,no,cellular,12,aug,3.5,2,-1,0,unknown,no
56,self-employed,married,tertiary,no,20550,no,no,unknown,19,jun,2.9,4,-1,0,unknown,no
